?????,??????,????? ??????,??? ??????,??? ??????,01/03/2026,02/03/2026,03/03/2026,04/03/2026,05/03/2026,06/03/2026,07/03/2026,08/03/2026,09/03/2026,10/03/2026,11/03/2026,12/03/2026,13/03/2026,14/03/2026,15/03/2026,16/03/2026,17/03/2026,18/03/2026,19/03/2026,20/03/2026,21/03/2026,22/03/2026,23/03/2026,24/03/2026,25/03/2026,26/03/2026,27/03/2026,28/03/2026,29/03/2026,30/03/2026,31/03/2026,01-?????,02-?????,03-?????,04-?????,05-?????,06-?????,07-?????,08-?????,09-?????,10-?????,11-?????,12-?????,13-?????,14-?????,15-?????,16-?????,17-?????,18-?????,19-?????,20-?????,21-?????,22-?????,23-?????,24-?????,25-?????,26-?????,27-?????,28-?????,29-?????,30-?????,01-????,02-????,03-????,04-????,05-????,06-????,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,8A,4/1/2026,36140,230,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,8A,4/1/2026,36140,250,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,8A,4/1/2026,36140,254,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,8A,4/1/2026,36140,293,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,8A,4/1/2026,36140,280,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,8A,4/1/2026,36140,200,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,8A,4/1/2026,36140,243,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,8A,4/1/2026,36140,244,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,8A,4/1/2026,36140,252,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,8A,4/1/2026,36140,270,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,8A,4/1/2026,36140,195,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,8A,4/1/2026,36140,215,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,8A,4/1/2026,36140,267,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,8A,4/1/2026,36140,215,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,8A,4/1/2026,36140,202,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,8A,4/1/2026,36140,215,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,8A,4/1/2026,36140,199,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,8A,4/1/2026,36140,257,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,8A,4/1/2026,36140,252,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,8A,4/1/2026,36140,210,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,8A,4/1/2026,36140,236,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,6A,4/1/2026,36140,172,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,8A,4/1/2026,36140,238,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,8A,4/1/2026,36140,252,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,7A,4/1/2026,36140,241,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,8A,4/1/2026,36140,222,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,8A,4/1/2026,36140,278,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,8A,4/1/2026,36140,200,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,8A,4/1/2026,36140,225,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,8A,4/1/2026,36140,220,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,2242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,8A,4/1/2026,36140,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,8A,4/1/2026,36140,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,8A,4/1/2026,36140,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,8A,4/1/2026,36140,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,8A,4/1/2026,36140,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,8A,4/1/2026,36140,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,8A,4/1/2026,36140,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,8A,4/1/2026,36140,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,8A,4/1/2026,36140,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,8A,4/1/2026,36140,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,8A,4/1/2026,36140,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,8A,4/1/2026,36140,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,8A,4/1/2026,36140,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,8A,4/1/2026,36140,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,8A,4/1/2026,36140,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,51.6,51.6,51.6,51.6,51.6,51.6,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,,,,,1986.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
